workerid,condition,stim_present,stimulus,response,correct,rt
S0,0,0,103,1,1,1622
S0,0,0,39,1,1,4841
S0,0,0,75,1,1,3630
S0,0,0,89,0,1,1078
S0,0,0,114,1,1,1129
S0,0,0,21,1,1,1525
S0,0,0,80,1,1,5537
S0,0,0,20,0,1,948
S0,0,0,3,0,1,1567
S0,0,0,97,0,1,2708
S0,0,0,83,1,1,1358
S0,0,0,67,0,1,1013
S0,0,0,49,1,1,980
S0,0,0,8,1,1,1114
S0,0,0,5,0,1,2103
S0,0,0,109,0,1,3435
S0,0,0,23,0,1,1169
S0,0,0,69,1,1,2887
S0,0,0,64,0,1,1984
S0,0,0,78,1,1,1268
S0,0,0,51,0,1,2107
S0,0,0,35,1,1,1814
S0,0,0,119,0,1,1138
S0,0,0,61,1,1,1989
S0,0,0,72,0,0,9383
S0,0,0,59,0,1,1452
S0,0,0,105,0,1,1039
S0,0,0,68,1,1,842
S0,0,0,71,1,1,896
S0,0,0,12,0,1,2330
S0,0,0,32,0,1,1235
S0,0,0,28,0,1,3542
S0,0,0,106,0,1,6166
S0,0,0,77,1,1,5496
S0,0,0,40,1,1,3091
S0,0,0,99,1,1,1928
S0,0,0,60,1,1,4446
S0,0,0,82,1,1,1328
S0,0,0,22,1,1,1103
S0,0,0,46,0,1,818
S0,0,0,74,1,1,13024
S0,0,0,91,0,1,1257
S0,0,0,92,1,1,981
S0,0,0,29,1,1,4044
S0,0,0,48,1,1,1443
S0,0,0,16,0,1,2543
S0,0,0,18,1,1,910
S0,0,0,0,0,1,8746
S0,0,0,45,0,1,1749
S0,0,0,101,0,1,1768
S0,0,0,53,1,1,831
S0,0,0,25,0,0,6222
S0,0,0,7,0,1,1563
S0,0,0,96,1,1,3563
S0,0,0,2,0,1,3033
S0,0,0,85,0,1,2536
S0,0,0,11,1,1,1062
S0,0,0,9,0,1,1116
S0,0,0,10,0,1,1699
S0,0,0,4,1,1,2898
S0,0,0,88,1,1,1846
S0,0,0,66,1,1,1282
S0,0,0,115,0,1,901
S0,0,0,116,0,1,930
S0,0,0,95,1,1,851
S0,0,0,118,1,1,2238
S0,0,0,104,0,1,1155
S0,0,0,54,1,1,931
S0,0,0,76,1,1,4648
S0,0,0,63,1,1,2326
S0,0,0,42,1,1,1279
S0,0,0,113,0,1,1561
S0,0,0,110,0,1,1775
S0,0,0,37,1,1,4564
S0,0,0,87,1,1,1055
S0,0,0,34,0,1,900
S0,0,0,38,1,1,6487
S0,0,0,98,1,1,7263
S0,0,0,15,1,1,1452
S0,0,0,31,1,1,1383
S0,0,0,90,0,1,849
S0,0,0,17,0,1,3031
S0,0,0,26,0,1,8639
S0,0,0,58,1,1,912
S0,0,0,70,0,1,1117
S0,0,0,19,0,1,794
S0,0,0,102,0,1,717
S0,0,0,41,0,1,2161
S0,0,0,86,0,0,2459
S0,0,0,107,0,1,1190
S0,0,0,55,1,1,843
S0,0,0,44,1,1,1335
S0,0,0,57,1,1,907
S0,0,0,50,0,1,877
S0,0,0,36,1,1,1208
S0,0,0,13,0,1,1811
S0,0,0,56,1,1,881
S0,0,0,79,0,1,1086
S0,0,0,117,1,1,1313
S0,0,0,14,1,1,3127
S0,0,0,111,1,1,1668
S0,0,0,62,0,1,1020
S0,0,0,6,1,1,1649
S0,0,0,24,1,1,4341
S0,0,0,108,1,1,1214
S0,0,0,1,1,1,1221
S0,0,0,112,1,1,724
S0,0,0,43,0,1,1073
S0,0,0,84,0,1,1519
S16,0,2000,60,0,0,1713
S16,0,2000,10,1,1,1110
S16,0,2000,96,1,1,1717
S16,0,2000,31,1,1,1134
S16,0,2000,101,0,1,1511
S16,0,2000,57,1,1,1161
S16,0,2000,116,1,1,1186
S16,0,2000,93,1,1,1356
S16,0,2000,1,1,1,991
S16,0,2000,105,0,1,1136
S16,0,2000,112,0,1,956
S16,0,2000,32,1,0,1309
S16,0,2000,43,0,1,1150
S16,0,2000,29,0,1,1070
S16,0,2000,95,1,1,1177
S16,0,2000,49,0,1,1131
S16,0,2000,33,1,1,968
S16,0,2000,54,0,1,973
S16,0,2000,87,0,1,1495
S16,0,2000,109,1,1,1376
S16,0,2000,117,1,0,1356
S16,0,2000,15,1,1,1483
S16,0,2000,79,0,1,1043
S16,0,2000,84,1,1,1477
S16,0,2000,14,0,1,1746
S16,0,2000,78,1,1,1132
S16,0,2000,115,0,1,1257
S16,0,2000,12,1,0,1443
S16,0,2000,38,1,1,1188
S16,0,2000,67,1,1,1321
S16,0,2000,11,0,1,1328
S16,0,2000,74,0,0,1300
S16,0,2000,7,1,1,1120
S16,0,2000,55,1,1,1072
S16,0,2000,39,0,1,1380
S16,0,2000,3,1,1,1003
S16,0,2000,44,0,1,1384
S16,0,2000,4,1,1,1817
S16,0,2000,22,1,1,1078
S16,0,2000,75,1,1,1109
S16,0,2000,73,1,1,1190
S16,0,2000,97,1,1,1363
S16,0,2000,81,1,1,1376
S16,0,2000,107,1,1,1081
S16,0,2000,64,1,1,1250
S16,0,2000,28,1,0,1436
S16,0,2000,62,1,1,1339
S16,0,2000,51,0,1,1429
S16,0,2000,63,1,1,1180
S16,0,2000,27,1,1,1365
S16,0,2000,71,0,1,1286
S16,0,2000,83,1,1,1070
S16,0,2000,24,1,0,1329
S16,0,2000,41,0,0,1423
S16,0,2000,82,1,1,1040
S16,0,2000,77,1,0,1151
S16,0,2000,103,0,1,1074
S16,0,2000,42,0,1,1386
S16,0,2000,61,0,1,1469
S16,0,2000,35,1,1,1097
S16,0,2000,98,0,0,1201
S16,0,2000,99,0,0,1203
S16,0,2000,68,1,1,1629
S16,0,2000,88,1,1,1617
S16,0,2000,66,0,1,1322
S16,0,2000,90,1,1,1066
S16,0,2000,26,1,1,1495
S16,0,2000,40,1,0,1590
S16,0,2000,6,1,1,1316
S16,0,2000,100,0,0,1753
S16,0,2000,65,1,0,1336
S16,0,2000,46,1,1,1063
S16,0,2000,106,1,0,1484
S16,0,2000,36,0,1,1174
S16,0,2000,30,0,1,1001
S16,0,2000,21,0,1,1263
S16,0,2000,9,1,1,1131
S16,0,2000,114,0,1,935
S16,0,2000,47,0,1,1279
S16,0,2000,108,0,1,1297
S16,0,2000,86,0,0,1419
S16,0,2000,50,0,1,1102
S16,0,2000,110,0,1,1071
S16,0,2000,59,0,1,1076
S16,0,2000,113,1,1,1268
S16,0,2000,37,0,1,270
S16,0,2000,2,1,1,1235
S16,0,2000,92,1,1,1437
S16,0,2000,34,1,1,1412
S16,0,2000,48,1,1,1335
S16,0,2000,104,1,1,1328
S16,0,2000,20,1,1,1004
S16,0,2000,45,0,1,1566
S16,0,2000,69,0,1,1309
S16,0,2000,0,0,1,1134
S16,0,2000,80,0,1,982
S16,0,2000,19,1,1,961
S16,0,2000,76,0,1,524
S16,0,2000,25,0,0,176
S16,0,2000,52,0,1,1975
S16,0,2000,119,0,1,1019
S16,0,2000,56,0,1,1077
S16,0,2000,118,1,1,1102
S16,0,2000,85,0,1,1271
S16,0,2000,111,0,1,622
S16,0,2000,102,1,1,1076
S16,0,2000,70,0,1,1090
S16,0,2000,13,0,1,1310
S16,0,2000,23,0,1,1136
S16,0,2000,17,1,1,342
S16,0,2000,72,0,1,1190
S16,0,2000,18,0,1,1054
S16,0,2000,91,0,1,1011
S16,0,2000,8,1,1,986
S16,0,2000,94,0,1,1034
S16,0,2000,5,0,1,1993
S16,0,2000,53,1,1,1130
S16,0,2000,58,0,1,1087
S16,0,2000,89,1,1,1559
S16,0,2000,16,1,0,1510
S31,0,1000,17,1,1,1043
S31,0,1000,27,1,1,878
S31,0,1000,37,1,0,2271
S31,0,1000,41,1,1,1843
S31,0,1000,111,1,1,555
S31,0,1000,32,1,0,4311
S31,0,1000,104,1,1,973
S31,0,1000,45,0,1,2189
S31,0,1000,116,0,1,974
S31,0,1000,113,1,1,63
S31,0,1000,89,0,1,878
S31,0,1000,106,1,0,790
S31,0,1000,6,0,1,869
S31,0,1000,9,0,1,934
S31,0,1000,51,1,1,894
S31,0,1000,56,0,1,790
S31,0,1000,109,0,1,1013
S31,0,1000,3,1,1,806
S31,0,1000,47,1,1,838
S31,0,1000,117,1,1,988
S31,0,1000,5,1,1,76
S31,0,1000,13,1,1,814
S31,0,1000,38,0,1,950
S31,0,1000,31,1,1,822
S31,0,1000,65,0,0,1035
S31,0,1000,101,1,0,902
S31,0,1000,77,0,0,854
S31,0,1000,4,1,1,941
S31,0,1000,69,0,1,814
S31,0,1000,102,0,1,827
S31,0,1000,23,0,1,845
S31,0,1000,73,1,1,1005
S31,0,1000,99,1,0,885
S31,0,1000,15,0,0,1037
S31,0,1000,84,0,1,972
S31,0,1000,93,0,1,813
S31,0,1000,18,1,1,710
S31,0,1000,35,0,1,781
S31,0,1000,118,1,1,742
S31,0,1000,74,1,0,861
S31,0,1000,98,1,0,974
S31,0,1000,44,0,1,1189
S31,0,1000,12,0,1,789
S31,0,1000,86,0,1,434
S31,0,1000,28,0,1,1069
S31,0,1000,48,1,0,1173
S31,0,1000,7,1,1,805
S31,0,1000,30,1,1,853
S31,0,1000,46,1,1,946
S31,0,1000,19,1,1,789
S31,0,1000,10,0,1,780
S31,0,1000,29,0,0,930
S31,0,1000,76,0,0,1133
S31,0,1000,105,0,1,781
S31,0,1000,49,0,1,893
S31,0,1000,53,1,1,837
S31,0,1000,40,1,1,31
S31,0,1000,1,1,1,749
S31,0,1000,60,0,1,956
S31,0,1000,24,0,1,1069
S31,0,1000,20,0,1,813
S31,0,1000,59,1,1,802
S31,0,1000,0,1,1,781
S31,0,1000,33,0,1,749
S31,0,1000,25,0,1,806
S31,0,1000,114,0,1,725
S31,0,1000,55,1,1,765
S31,0,1000,39,0,0,981
S31,0,1000,22,0,1,701
S31,0,1000,2,1,1,851
S31,0,1000,80,1,1,995
S31,0,1000,95,1,1,788
S31,0,1000,81,0,1,773
S31,0,1000,119,1,1,813
S31,0,1000,66,1,1,869
S31,0,1000,97,0,1,925
S31,0,1000,16,1,0,965
S31,0,1000,90,1,1,837
S31,0,1000,82,0,1,773
S31,0,1000,78,1,1,733
S31,0,1000,100,1,1,16
S31,0,1000,14,0,1,820
S31,0,1000,92,0,1,1028
S31,0,1000,26,1,1,869
S31,0,1000,72,1,1,191
S31,0,1000,34,0,1,764
S31,0,1000,43,1,1,725
S31,0,1000,103,1,1,806
S31,0,1000,108,1,1,933
S31,0,1000,83,1,1,997
S31,0,1000,115,0,1,789
S31,0,1000,70,0,1,973
S31,0,1000,71,1,1,822
S31,0,1000,21,0,1,630
S31,0,1000,64,1,1,749
S31,0,1000,75,0,1,963
S31,0,1000,52,1,1,781
S31,0,1000,61,0,1,845
S31,0,1000,110,0,1,941
S31,0,1000,11,0,1,870
S31,0,1000,8,0,1,701
S31,0,1000,68,0,1,732
S31,0,1000,62,1,1,893
S31,0,1000,96,1,1,18
S31,0,1000,94,1,1,908
S31,0,1000,87,1,1,988
S31,0,1000,57,0,1,740
S31,0,1000,79,0,1,725
S31,0,1000,107,1,1,844
S31,0,1000,112,1,1,749
S31,0,1000,50,0,1,861
S31,0,1000,36,1,1,837
S31,0,1000,42,0,1,892
S31,0,1000,88,1,1,992
S31,0,1000,91,1,1,1036
S31,0,1000,54,0,1,716
S31,0,1000,67,1,1,822
S31,0,1000,58,0,1,772
S31,0,1000,85,0,0,844
S31,0,1000,63,0,1,1029
S67,0,2000,60,1,1,42
S67,0,2000,67,1,1,1164
S67,0,2000,28,1,1,2000
S67,0,2000,62,0,1,1890
S67,0,2000,56,1,1,1193
S67,0,2000,57,0,1,1154
S67,0,2000,15,0,1,1538
S67,0,2000,50,0,1,1298
S67,0,2000,72,1,0,625
S67,0,2000,101,1,1,1582
S67,0,2000,90,1,1,1388
S67,0,2000,108,0,1,1390
S67,0,2000,99,0,1,1760
S67,0,2000,74,0,0,1375
S67,0,2000,46,0,1,1267
S67,0,2000,38,0,1,445
S67,0,2000,93,0,1,1231
S67,0,2000,70,0,1,1360
S67,0,2000,66,1,1,1025
S67,0,2000,102,1,1,1007
S67,0,2000,29,1,1,1406
S67,0,2000,65,1,1,604
S67,0,2000,94,1,1,1238
S67,0,2000,63,0,1,1416
S67,0,2000,40,1,1,652
S67,0,2000,51,0,1,1761
S67,0,2000,113,0,1,1636
S67,0,2000,52,0,1,1465
S67,0,2000,18,0,1,1155
S67,0,2000,0,1,1,1341
S67,0,2000,8,1,1,877
S67,0,2000,61,0,1,1816
S67,0,2000,6,0,1,1658
S67,0,2000,114,0,1,1126
S67,0,2000,41,0,1,530
S67,0,2000,45,1,1,2071
S67,0,2000,19,0,1,1111
S67,0,2000,64,0,1,1527
S67,0,2000,25,1,1,1521
S67,0,2000,43,0,1,1169
S67,0,2000,36,0,1,1255
S67,0,2000,92,1,1,1236
S67,0,2000,34,1,1,1056
S67,0,2000,97,1,1,1769
S67,0,2000,54,1,1,999
S67,0,2000,42,0,1,1317
S67,0,2000,20,1,1,981
S67,0,2000,26,1,0,1808
S67,0,2000,75,0,1,1203
S67,0,2000,96,1,1,7
S67,0,2000,68,1,1,1032
S67,0,2000,73,1,1,1454
S67,0,2000,98,1,1,97
S67,0,2000,22,1,1,982
S67,0,2000,10,1,1,1080
S67,0,2000,13,0,1,2141
S67,0,2000,14,1,1,1384
S67,0,2000,86,1,1,114
S67,0,2000,88,0,1,1155
S67,0,2000,80,0,1,1527
S67,0,2000,33,1,1,905
S67,0,2000,32,1,1,901
S67,0,2000,107,0,1,1055
S67,0,2000,115,1,1,1121
S67,0,2000,27,1,1,1560
S67,0,2000,111,1,0,1666
S67,0,2000,103,1,1,1340
S67,0,2000,87,1,1,1780
S67,0,2000,82,1,1,1286
S67,0,2000,3,0,1,1496
S67,0,2000,112,0,1,1052
S67,0,2000,91,0,1,1336
S67,0,2000,12,1,1,1214
S67,0,2000,116,1,1,1401
S67,0,2000,7,1,1,1497
S67,0,2000,76,1,1,538
S67,0,2000,109,0,1,1868
S67,0,2000,77,1,1,86
S67,0,2000,21,1,1,990
S67,0,2000,55,1,1,1119
S67,0,2000,35,1,1,1483
S67,0,2000,49,1,1,1113
S67,0,2000,4,1,0,773
S67,0,2000,44,1,1,1565
S67,0,2000,37,1,1,1
S67,0,2000,17,1,1,1500
S67,0,2000,79,0,1,982
S67,0,2000,58,0,1,1358
S67,0,2000,89,1,1,1185
S67,0,2000,47,1,1,1065
S67,0,2000,106,1,1,1262
S67,0,2000,23,1,1,1300
S67,0,2000,30,0,1,1111
S67,0,2000,104,1,1,1136
S67,0,2000,9,1,1,1240
S67,0,2000,117,0,1,1631
S67,0,2000,81,1,1,879
S67,0,2000,53,1,1,996
S67,0,2000,100,0,0,1031
S67,0,2000,48,0,1,1815
S67,0,2000,16,1,0,2003
S67,0,2000,105,1,1,945
S67,0,2000,31,0,1,1068
S67,0,2000,71,1,1,1272
S67,0,2000,24,1,1,840
S67,0,2000,85,0,0,1928
S67,0,2000,1,1,1,1051
S67,0,2000,11,1,1,1003
S67,0,2000,118,1,1,966
S67,0,2000,110,1,1,1777
S67,0,2000,84,0,1,1340
S67,0,2000,69,0,1,542
S67,0,2000,59,1,1,2750
S67,0,2000,95,0,1,1021
S67,0,2000,2,1,1,1535
S67,0,2000,78,1,1,932
S67,0,2000,5,0,0,1415
S67,0,2000,83,0,1,1504
S67,0,2000,39,1,0,1472
S67,0,2000,119,1,1,1070
S49,0,0,76,0,0,3549
S49,0,0,46,0,1,1157
S49,0,0,113,0,1,2242
S49,0,0,111,1,1,1865
S49,0,0,7,0,1,1492
S49,0,0,64,1,1,969
S49,0,0,87,1,1,2508
S49,0,0,107,1,1,992
S49,0,0,61,1,1,2707
S49,0,0,25,1,1,2170
S49,0,0,96,0,1,2521
S49,0,0,45,1,1,1871
S49,0,0,83,0,1,899
S49,0,0,81,1,1,844
S49,0,0,48,0,1,946
S49,0,0,82,1,1,715
S49,0,0,104,1,1,1171
S49,0,0,38,0,1,2794
S49,0,0,71,0,1,934
S49,0,0,18,0,1,1109
S49,0,0,97,0,1,2138
S49,0,0,20,0,1,753
S49,0,0,22,0,1,1186
S49,0,0,62,0,1,1346
S49,0,0,116,0,1,1283
S49,0,0,52,1,1,1821
S49,0,0,23,1,1,639
S49,0,0,0,1,1,5650
S49,0,0,59,1,1,857
S49,0,0,50,0,1,1356
S49,0,0,41,0,1,1798
S49,0,0,80,0,1,736
S49,0,0,105,1,1,893
S49,0,0,74,0,1,7945
S49,0,0,47,1,1,858
S49,0,0,69,0,1,3796
S49,0,0,35,1,1,1199
S49,0,0,34,1,1,681
S49,0,0,58,0,1,801
S49,0,0,115,1,1,931
S49,0,0,32,1,1,927
S49,0,0,53,1,1,740
S49,0,0,6,0,1,765
S49,0,0,8,1,1,713
S49,0,0,88,0,1,1367
S49,0,0,112,1,1,596
S49,0,0,79,0,1,655
S49,0,0,37,1,1,2913
S49,0,0,55,0,1,716
S49,0,0,1,1,1,603
S49,0,0,16,1,1,3866
S49,0,0,29,1,1,817
S49,0,0,39,1,1,1580
S49,0,0,95,1,1,880
S49,0,0,84,1,1,1069
S49,0,0,91,1,1,862
S49,0,0,60,1,1,2820
S49,0,0,94,1,1,658
S49,0,0,118,0,1,709
S49,0,0,56,0,1,857
S49,0,0,43,1,1,676
S49,0,0,119,1,1,672
S49,0,0,75,0,1,4226
S49,0,0,57,0,1,1288
S49,0,0,5,0,1,1878
S49,0,0,12,0,1,788
S49,0,0,11,0,1,736
S49,0,0,85,1,1,840
S49,0,0,90,1,1,1128
S49,0,0,2,0,1,5991
S49,0,0,117,0,1,1457
S49,0,0,63,1,1,3565
S49,0,0,101,0,1,1298
S49,0,0,13,0,1,2814
S49,0,0,51,1,1,1991
S49,0,0,103,1,1,1069
S49,0,0,44,0,1,1008
S49,0,0,33,1,1,664
S49,0,0,106,0,1,2666
S49,0,0,40,1,1,2326
S49,0,0,49,1,1,650
S49,0,0,110,0,1,1202
S49,0,0,31,0,1,825
S49,0,0,9,0,1,878
S49,0,0,72,1,0,12524
S49,0,0,10,0,1,774
S49,0,0,21,0,1,764
S49,0,0,17,1,0,2538
S49,0,0,108,0,1,780
S49,0,0,24,0,1,10905
S49,0,0,92,1,1,715
S49,0,0,109,0,0,2895
S49,0,0,73,1,1,2527
S49,0,0,77,0,1,7921
S49,0,0,15,1,1,3958
S49,0,0,19,1,1,928
S49,0,0,78,1,1,840
S49,0,0,26,0,1,1294
S49,0,0,98,0,0,3263
S49,0,0,28,1,1,3803
S49,0,0,27,1,1,2229
S49,0,0,70,0,1,870
S49,0,0,66,0,1,828
S49,0,0,86,0,1,3968
S49,0,0,114,0,1,716
S49,0,0,67,1,1,758
S49,0,0,89,0,1,1498
S49,0,0,30,1,1,631
S49,0,0,65,1,1,3192
S49,0,0,36,1,1,791
S49,0,0,100,0,1,1405
S49,0,0,3,0,1,965
S49,0,0,99,1,1,1934
S49,0,0,93,0,1,654
S49,0,0,14,1,0,12040
S49,0,0,102,0,1,868
S49,0,0,4,1,0,6970
S49,0,0,42,0,1,2683
S49,0,0,68,1,1,634
S49,0,0,54,1,1,763
S1,0,2000,86,0,1,1614
S1,0,2000,35,0,1,1839
S1,0,2000,11,1,1,1142
S1,0,2000,84,1,1,1454
S1,0,2000,90,0,1,1438
S1,0,2000,53,1,1,1061
S1,0,2000,113,1,1,1607
S1,0,2000,111,1,1,1271
S1,0,2000,119,1,1,1190
S1,0,2000,50,0,1,1198
S1,0,2000,107,1,1,943
S1,0,2000,61,1,1,1294
S1,0,2000,73,0,1,2208
S1,0,2000,76,1,0,3708
S1,0,2000,96,0,1,1535
S1,0,2000,82,1,1,1365
S1,0,2000,19,0,1,1493
S1,0,2000,47,0,1,1233
S1,0,2000,4,1,1,1542
S1,0,2000,48,0,1,1445
S1,0,2000,117,1,1,1391
S1,0,2000,92,1,1,1327
S1,0,2000,115,1,1,1326
S1,0,2000,27,0,1,1159
S1,0,2000,97,1,1,1223
S1,0,2000,52,0,1,2094
S1,0,2000,6,1,1,1582
S1,0,2000,0,0,1,1573
S1,0,2000,94,1,1,1207
S1,0,2000,72,1,1,128
S1,0,2000,79,0,1,1351
S1,0,2000,41,1,0,1614
S1,0,2000,3,0,1,1397
S1,0,2000,43,0,1,1367
S1,0,2000,68,1,1,1317
S1,0,2000,89,1,1,1268
S1,0,2000,21,0,1,1007
S1,0,2000,17,1,1,1974
S1,0,2000,46,0,1,1350
S1,0,2000,58,0,1,1325
S1,0,2000,100,1,1,1447
S1,0,2000,33,1,1,1230
S1,0,2000,13,0,1,1927
S1,0,2000,114,1,1,1182
S1,0,2000,67,1,1,1334
S1,0,2000,22,1,1,1133
S1,0,2000,106,0,1,1413
S1,0,2000,49,1,1,1230
S1,0,2000,103,1,1,1943
S1,0,2000,110,1,1,1734
S1,0,2000,32,0,1,1500
S1,0,2000,116,1,1,1413
S1,0,2000,83,0,1,1382
S1,0,2000,37,0,1,1630
S1,0,2000,80,1,1,1430
S1,0,2000,62,0,1,1526
S1,0,2000,98,0,0,1406
S1,0,2000,88,1,1,2340
S1,0,2000,74,1,0,1621
S1,0,2000,64,0,1,1534
S1,0,2000,26,1,1,1567
S1,0,2000,102,0,1,1126
S1,0,2000,108,0,1,1350
S1,0,2000,75,1,1,1758
S1,0,2000,20,1,1,1446
S1,0,2000,8,1,1,1131
S1,0,2000,112,0,1,1214
S1,0,2000,7,0,1,1414
S1,0,2000,39,0,1,2077
S1,0,2000,25,1,1,1477
S1,0,2000,55,1,1,1111
S1,0,2000,69,1,1,1398
S1,0,2000,95,0,1,1269
S1,0,2000,59,0,1,1557
S1,0,2000,56,0,1,1485
S1,0,2000,15,0,1,1526
S1,0,2000,14,0,1,2022
S1,0,2000,118,0,1,1358
S1,0,2000,87,0,1,1390
S1,0,2000,91,0,1,1742
S1,0,2000,2,1,1,2052
S1,0,2000,45,0,1,2365
S1,0,2000,81,1,1,1957
S1,0,2000,30,1,1,1646
S1,0,2000,40,0,1,2783
S1,0,2000,109,1,1,216
S1,0,2000,93,0,1,1485
S1,0,2000,65,1,0,2357
S1,0,2000,101,1,1,2886
S1,0,2000,34,0,1,1422
S1,0,2000,31,0,1,1453
S1,0,2000,18,0,1,1411
S1,0,2000,54,1,1,1854
S1,0,2000,16,0,1,2374
S1,0,2000,28,0,1,4206
S1,0,2000,44,1,1,1805
S1,0,2000,85,0,1,2172
S1,0,2000,12,1,1,2406
S1,0,2000,77,1,1,468
S1,0,2000,51,1,1,2237
S1,0,2000,5,1,0,1607
S1,0,2000,105,1,1,1644
S1,0,2000,104,1,1,1742
S1,0,2000,57,0,1,1934
S1,0,2000,24,1,0,294
S1,0,2000,23,0,1,1382
S1,0,2000,1,1,1,1317
S1,0,2000,36,0,1,1814
S1,0,2000,70,1,1,2094
S1,0,2000,99,0,0,1996
S1,0,2000,78,1,1,1533
S1,0,2000,60,0,1,2765
S1,0,2000,66,1,1,1934
S1,0,2000,29,0,1,1709
S1,0,2000,71,1,1,1988
S1,0,2000,10,0,1,1507
S1,0,2000,42,1,1,2221
S1,0,2000,63,0,1,2239
S1,0,2000,38,1,1,2788
S1,0,2000,9,0,1,1507
S151,0,1000,89,0,1,503
S151,0,1000,69,1,1,398
S151,0,1000,0,1,1,535
S151,0,1000,6,1,1,385
S151,0,1000,33,0,1,143
S151,0,1000,109,0,1,705
S151,0,1000,37,0,1,686
S151,0,1000,42,1,1,476
S151,0,1000,16,0,1,610
S151,0,1000,8,1,1,331
S151,0,1000,18,0,1,210
S151,0,1000,98,1,0,1211
S151,0,1000,105,0,1,449
S151,0,1000,5,0,1,717
S151,0,1000,26,1,0,638
S151,0,1000,51,1,1,609
S151,0,1000,29,0,1,472
S151,0,1000,72,1,0,644
S151,0,1000,114,0,1,247
S151,0,1000,32,0,1,373
S151,0,1000,58,1,1,1149
S151,0,1000,81,1,1,1125
S151,0,1000,84,0,1,213
S151,0,1000,75,0,1,498
S151,0,1000,61,0,1,402
S151,0,1000,73,1,1,471
S151,0,1000,9,0,1,416
S151,0,1000,43,1,1,428
S151,0,1000,46,1,1,427
S151,0,1000,36,0,1,442
S151,0,1000,38,1,0,597
S151,0,1000,88,1,1,608
S151,0,1000,22,0,1,409
S151,0,1000,78,0,1,353
S151,0,1000,118,0,1,411
S151,0,1000,48,0,1,477
S151,0,1000,94,1,1,384
S151,0,1000,63,1,1,437
S151,0,1000,2,0,0,1037
S151,0,1000,21,1,1,350
S151,0,1000,14,0,1,694
S151,0,1000,19,0,1,346
S151,0,1000,93,1,1,394
S151,0,1000,74,1,0,675
S151,0,1000,103,1,1,464
S151,0,1000,31,0,1,335
S151,0,1000,115,1,1,433
S151,0,1000,56,1,1,445
S151,0,1000,119,1,1,453
S151,0,1000,23,0,1,412
S151,0,1000,30,0,1,455
S151,0,1000,104,0,1,354
S151,0,1000,27,1,1,636
S151,0,1000,110,1,1,557
S151,0,1000,60,0,1,517
S151,0,1000,47,1,1,396
S151,0,1000,65,1,0,618
S151,0,1000,77,0,0,651
S151,0,1000,64,0,1,427
S151,0,1000,1,1,1,350
S151,0,1000,112,0,1,390
S151,0,1000,102,1,1,315
S151,0,1000,55,1,1,384
S151,0,1000,28,0,1,714
S151,0,1000,83,1,1,350
S151,0,1000,108,0,1,355
S151,0,1000,96,1,1,587
S151,0,1000,97,1,1,469
S151,0,1000,86,0,0,658
S151,0,1000,76,1,1,493
S151,0,1000,85,0,1,789
S151,0,1000,70,0,1,388
S151,0,1000,113,0,1,445
S151,0,1000,71,1,1,311
S151,0,1000,90,1,1,367
S151,0,1000,11,1,1,397
S151,0,1000,67,1,1,436
S151,0,1000,20,0,1,340
S151,0,1000,92,1,1,366
S151,0,1000,41,0,1,724
S151,0,1000,12,1,1,358
S151,0,1000,24,1,1,691
S151,0,1000,35,1,1,368
S151,0,1000,13,1,0,714
S151,0,1000,17,0,1,331
S151,0,1000,106,0,0,535
S151,0,1000,45,0,1,456
S151,0,1000,95,1,1,325
S151,0,1000,59,0,1,393
S151,0,1000,87,1,1,372
S151,0,1000,111,1,1,374
S151,0,1000,7,1,1,378
S151,0,1000,53,1,1,332
S151,0,1000,15,1,1,462
S151,0,1000,80,0,1,389
S151,0,1000,66,1,1,342
S151,0,1000,62,0,1,377
S151,0,1000,99,1,1,519
S151,0,1000,34,0,1,330
S151,0,1000,52,1,1,285
S151,0,1000,40,0,0,700
S151,0,1000,39,1,0,665
S151,0,1000,25,1,1,543
S151,0,1000,82,0,1,343
S151,0,1000,101,0,1,479
S151,0,1000,100,0,1,385
S151,0,1000,91,0,1,449
S151,0,1000,79,0,1,607
S151,0,1000,10,0,1,430
S151,0,1000,57,0,1,308
S151,0,1000,68,1,1,413
S151,0,1000,49,0,1,392
S151,0,1000,117,0,1,469
S151,0,1000,4,1,1,705
S151,0,1000,3,1,1,465
S151,0,1000,107,1,1,321
S151,0,1000,116,1,1,353
S151,0,1000,44,0,1,433
S151,0,1000,50,1,1,307
S151,0,1000,54,1,1,296
S146,0,0,25,1,1,1323
S146,0,0,36,1,1,1168
S146,0,0,69,0,1,1195
S146,0,0,7,1,1,1412
S146,0,0,27,0,1,1950
S146,0,0,79,1,1,4664
S146,0,0,107,1,1,1144
S146,0,0,74,0,0,1179
S146,0,0,43,1,1,1147
S146,0,0,82,1,1,955
S146,0,0,96,0,1,2440
S146,0,0,102,0,1,641
S146,0,0,98,0,1,2951
S146,0,0,26,1,0,6505
S146,0,0,63,1,1,1724
S146,0,0,93,0,1,1897
S146,0,0,115,1,1,805
S146,0,0,41,1,1,3023
S146,0,0,67,1,1,1202
S146,0,0,71,0,1,1060
S146,0,0,9,0,1,742
S146,0,0,8,1,1,773
S146,0,0,78,1,1,787
S146,0,0,64,0,1,784
S146,0,0,28,1,1,1326
S146,0,0,5,1,0,1428
S146,0,0,60,0,1,1427
S146,0,0,46,1,1,1065
